"project_id.x","deployment_id","image_id","filename","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","number_of_objects","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license","bounding_boxes","project_id.y","placename","longitude","latitude","start_date","end_date","bait_type","bait_description","feature_type","feature_type_methodology","camera_id","camera_name","quiet_period","camera_functioning","sensor_height","height_other","sensor_orientation","orientation_other","plot_treatment","plot_treatment_description","detection_distance","subproject_name","subproject_design","event_name","event_description","event_type","recorded_by","remarks","DateTimeOriginal","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days"
2004409,"S02_T02_2024","66beed0a-062c-4144-b8d2-c0d3aa58a313","Site02__2024_site2_trap_2__2024-07-22__19-57-52(3).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/66beed0a-062c-4144-b8d2-c0d3aa58a313.JPG",0,"jess smith","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-22 19:57:52",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.847296476,0.00123074651,0.978516817,0.236069143]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 19:57:52,441,7,0.1,0
2004409,"S02_T02_2024","949d4810-fa87-473c-abfe-d22cc1e6d4f8","Site02__2024_site2_trap_2__2024-07-22__20-06-41(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/949d4810-fa87-473c-abfe-d22cc1e6d4f8.JPG",0,"jess smith","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-22 20:06:41",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.772681713,0.569558501,0.976479948,0.994048119]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 20:06:41,529,9,0.1,0
2004409,"S02_T02_2024","54e182af-748c-406f-9169-e2e197614201","Site02__2024_site2_trap_2__2024-07-23__19-31-51(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/54e182af-748c-406f-9169-e2e197614201.JPG",0,"jess smith","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-23 19:31:51",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-23 19:31:51,84310,1405,23.4,1
2004409,"S02_T02_2024","86eb612c-77f8-4172-847a-5f77944b3f3c","Site02__2024_site2_trap_2__2024-07-24__20-50-16(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/86eb612c-77f8-4172-847a-5f77944b3f3c.JPG",0,"jess smith","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-24 20:50:16",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.759305,0.54224056,0.97803551,0.996293366]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-24 20:50:16,91105,1518,25.3,1.1
2004409,"S02_T02_2024","ef497e21-1942-4b33-9efd-735dc034be3c","Site02__2024_site2_trap_2__2024-07-22__20-06-54(17).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/ef497e21-1942-4b33-9efd-735dc034be3c.JPG",0,"Aaron Greenville","f2d233e3-80e3-433d-9687-e29ecc7a467a","Mammalia","","","","","Mammal",NA,"2024-07-22 20:06:54",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 20:06:54,0,0,0,0
2004409,"S02_T02_2024","008bfe8f-8fea-47d2-ab12-cc6508d65ef4","Site02__2024_site2_trap_2__2024-07-22__19-50-33(3).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/008bfe8f-8fea-47d2-ab12-cc6508d65ef4.JPG",0,"jess smith","00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5","Mammalia","Rodentia","Muridae","Rattus","","Rattus Species",NA,"2024-07-22 19:50:33",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.377118856,0.460463464,0.510673225,0.789234221]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 19:50:33,0,0,0,0
2004409,"S02_T02_2024","2cd3f7b6-28d0-42b4-9556-a94d7bb292cb","Site02__2024_site2_trap_2__2024-07-22__19-58-05(2).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/2cd3f7b6-28d0-42b4-9556-a94d7bb292cb.JPG",0,"jess smith","00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5","Mammalia","Rodentia","Muridae","Rattus","","Rattus Species",NA,"2024-07-22 19:58:05",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.613504946,0.258374572,0.976393819,0.688077867]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 19:58:05,452,8,0.1,0
2004409,"S02_T02_2024","add5e4cb-804d-43e2-8ba0-210faa880d02","Site02__2024_site2_trap_2__2024-07-24__16-31-50(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/add5e4cb-804d-43e2-8ba0-210faa880d02.JPG",0,"jess smith","90d950db-2106-4bd9-a4c1-777604c3eada","Mammalia","Rodentia","","","","Rodent",NA,"2024-07-24 16:31:50",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.529144943,0.411765277,0.735966861,0.504725337]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-24 16:31:50,0,0,0,0
2004409,"S02_T02_2024","b89caa17-e7f7-4eab-96a7-3d9889e15d0b","Site02__2024_site2_trap_2__2024-07-22__19-58-09(6).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/b89caa17-e7f7-4eab-96a7-3d9889e15d0b.JPG",0,"Aaron Greenville","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-22 19:58:09",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 19:58:09,0,0,0,0
2004409,"S02_T02_2024","c3d22c8e-bcdd-4db2-8cbf-69e69330fa57","Site02__2024_site2_trap_2__2024-07-22__20-07-01(2).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/c3d22c8e-bcdd-4db2-8cbf-69e69330fa57.JPG",0,"Aaron Greenville","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-22 20:07:01",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.847664177,0.00331605971,0.976688385,0.193867549]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 20:07:01,532,9,0.1,0
2004409,"S02_T02_2024","78b12876-ed49-4566-ad44-29660cc15537","Site02__2024_site2_trap_2__2024-07-22__16-09-32(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/78b12876-ed49-4566-ad44-29660cc15537.JPG",0,"Aaron Greenville","3450b781-acf9-4bdf-af8f-c555034e0271","Aves","Passeriformes","Acanthizidae","Sericornis","citreogularis","Yellow-throated Scrubwren",NA,"2024-07-22 16:09:32",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.80376637,0.576013684,0.977295458,0.82406795]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 16:09:32,0,0,0,0
2004409,"S02_T02_2024","e8dac8e7-08c0-4b4c-a2fe-8edeadbb35f2","Site02__2024_site2_trap_2__2024-07-23__12-52-40(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310239/prod/directUpload/e8dac8e7-08c0-4b4c-a2fe-8edeadbb35f2.JPG",0,"Aaron Greenville","3450b781-acf9-4bdf-af8f-c555034e0271","Aves","Passeriformes","Acanthizidae","Sericornis","citreogularis","Yellow-throated Scrubwren",NA,"2024-07-23 12:52:40",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.809498847,0.664197,0.977238595,0.935554445]}""}",2004409,"S02_T02",151.7393117,-32.24083333,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085469,"S02_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-23 12:52:40,74588,1243,20.7,0.9
2004409,"S02_T04_2024","0e72db8e-b0bb-4024-bfa0-8c75df509b44","Site02__2024_site2_trap_4__2024-07-22__17-25-51(2).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310240/prod/directUpload/0e72db8e-b0bb-4024-bfa0-8c75df509b44.JPG",0,"jess smith","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-22 17:25:51",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S02_T04",151.739925,-32.238892,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2110167,"S02_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 17:25:51,0,0,0,0
2004409,"S02_T04_2024","556d1f34-aeb8-47e4-84b9-a2146ceea862","Site02__2024_site2_trap_4__2024-07-22__20-24-13(13).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310240/prod/directUpload/556d1f34-aeb8-47e4-84b9-a2146ceea862.JPG",0,"jess smith","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-22 20:24:13",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S02_T04",151.739925,-32.238892,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2110167,"S02_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-22 20:24:13,10702,178,3,0.1
2004409,"S02_T04_2024","b3321816-5cf3-40c2-966a-b896b52fb958","Site02__2024_site2_trap_4__2024-07-23__01-50-20(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310240/prod/directUpload/b3321816-5cf3-40c2-966a-b896b52fb958.JPG",0,"jess smith","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-23 01:50:20",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S02_T04",151.739925,-32.238892,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2110167,"S02_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-23 01:50:20,19567,326,5.4,0.2
2004409,"S02_T04_2024","e0d75aef-42e6-4642-9803-adb55dcd1c55","Site02__2024_site2_trap_4__2024-07-24__06-44-22(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310240/prod/directUpload/e0d75aef-42e6-4642-9803-adb55dcd1c55.JPG",0,"jess smith","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-24 06:44:22",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.448719025,0.435054541,0.553788424,0.51204133]}""}",2004409,"S02_T04",151.739925,-32.238892,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2110167,"S02_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-24 06:44:22,104042,1734,28.9,1.2
2004409,"S02_T04_2024","d989114b-dc81-44e7-8560-995ff97b65a5","Site02__2024_site2_trap_4__2024-07-24__23-10-16(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310240/prod/directUpload/d989114b-dc81-44e7-8560-995ff97b65a5.JPG",0,"jess smith","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-24 23:10:16",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.389636576,0.636526585,0.540922701,0.949861884]}""}",2004409,"S02_T04",151.739925,-32.238892,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2110167,"S02_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-24 23:10:16,59154,986,16.4,0.7
2004409,"S02_T04_2024","e41bb37c-bdea-465c-a308-8b590cde8ea1","Site02__2024_site2_trap_4__2024-07-25__02-30-38(7).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310240/prod/directUpload/e41bb37c-bdea-465c-a308-8b590cde8ea1.JPG",0,"jess smith","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-25 02:30:38",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S02_T04",151.739925,-32.238892,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2110167,"S02_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_02",NA,NA,NA,NA,NA,NA,2024-07-25 02:30:38,12022,200,3.3,0.1
